appid,Title,Type,Price,Release_Date,Rating,Required_Age,Is_Multiplayer
228380,Next Car Game: Wreckfest,game,39.99,00:00.0,-1,0,1
50130,Mafia II,game,0,00:00.0,77,18,0
262830,Crimsonland,game,13.99,00:00.0,68,0,0
250380,Knock-knock,game,9.99,00:00.0,57,0,0
216130,Gemini Wars,game,14.99,00:00.0,53,0,1
264420,Comicado,game,29.99,00:00.0,-1,0,0
37500,Magnetis ,game,1.99,00:00.0,-1,0,1
50970,Mystery Case Files: Madame Fate,game,9.99,00:00.0,-1,0,0
266250,Procyon,game,3.99,00:00.0,-1,0,0
276440,Kingdom Tales,game,4.99,00:00.0,-1,0,0
6040,The Dig®,game,5.99,00:00.0,-1,0,0
250420,8BitMMO,game,0,00:00.0,-1,0,0
232770,POSTAL,game,1.99,00:00.0,56,18,0
227780,Serious Sam Classics: Revolution,game,9.99,00:00.0,-1,0,1
239820,Game Dev Tycoon,game,9.99,00:00.0,68,0,0
6880,Just Cause,game,6.99,00:00.0,75,17,0
270760,Realms of Arkania 3 - Shadows over Riva Classic,game,3.99,00:00.0,-1,0,0
223830,Xenonauts,game,24.99,00:00.0,77,0,0
303410,Dysan the Shapeshifter,game,1.99,00:00.0,-1,0,0
4100,Poker Superstars II,game,9.99,00:00.0,-1,0,0
224860,Arma Tactics,game,8.99,00:00.0,47,0,0
253030,Race The Sun,game,9.99,00:00.0,79,0,0
2720,ThreadSpace: Hyperbol,game,9.99,00:00.0,-1,0,1
302160,The Egyptian Prophecy: The Fate of Ramses,game,4.99,00:00.0,-1,0,0
221260,Little Inferno,game,9.99,00:00.0,68,0,0
308000,Gold Rush! Classic,game,5.99,00:00.0,-1,0,0
39690,ArcaniA,game,19.99,00:00.0,63,0,0
380,Half-Life 2: Episode One,game,7.99,00:00.0,87,0,0
224820,Super House of Dead Ninjas,game,6.99,00:00.0,79,0,0
257750,Bloody Trapland,game,9.99,00:00.0,-1,0,1
3960,Shattered Union,game,4.99,00:00.0,67,0,1
231160,The Swapper,game,14.99,00:00.0,87,0,0
215100,Ragnarok Online,game,0,00:00.0,79,0,1
207190,Fireburst,game,9.99,00:00.0,59,0,1
252250,Maia,game,19.99,00:00.0,-1,0,0
278440,0RBITALIS,game,9.99,00:00.0,73,0,0
92220,GundeadliGne,game,3.99,00:00.0,-1,0,0
239840,Dead State: Reanimated,game,19.99,00:00.0,70,0,0
200510,XCOM: Enemy Unknown,game,29.99,00:00.0,89,17,1
3570,Mystery P.I.™ - The New York Fortune,game,4.99,00:00.0,-1,0,0
12310,Culpa Innata,game,9.99,00:00.0,66,0,0
308040,Back to Bed,game,5.99,00:00.0,-1,0,0
10090,Call of Duty: World at War,game,19.99,00:00.0,83,17,1
8640,RACE On,game,7.99,00:00.0,-1,0,1
7510,X-Blades,game,9.99,00:00.0,54,17,0
265170,Acceleration of SUGURI X-Edition HD,game,5.99,00:00.0,-1,0,1
22130,Hearts of Iron 2 Complete,game,14.99,00:00.0,83,0,1
295550,Royal Quest,game,0,00:00.0,-1,0,0
217140,Rise of the Triad,game,14.99,00:00.0,-1,17,1
2780,ARMA: Combat Operations,game,7.99,00:00.0,74,0,1
288730,Redneck Racers,game,3.99,00:00.0,-1,0,0
209870,Blacklight: Retribution,game,0,00:00.0,75,0,1
295250,Stranded,game,4.99,00:00.0,-1,0,0
288690,Sudokuball Detective,game,6.99,00:00.0,-1,0,0
16810,Sid Meier's Civilization IV: Colonization,game,19.99,00:00.0,83,0,1
19930,The Settlers®: Rise Of An Empire Gold Edition,game,19.99,00:00.0,66,0,0
301260,Gardens Inc. 2: The Road to Fame,game,9.99,00:00.0,-1,0,0
42920,The Kings' Crusade,game,9.99,00:00.0,71,0,1
57300,Amnesia: The Dark Descent,game,19.99,00:00.0,85,0,0
12580,Dr. Daisy Pet Vet,game,9.99,00:00.0,-1,0,0
207790,Jane's Advanced Strike Fighters,game,9.99,00:00.0,-1,0,1
47520,The Otherside: Realm of Eons,game,4.99,00:00.0,-1,0,0
32390,STAR WARS™ Jedi Knight - Mysteries of the Sith™,game,2.99,00:00.0,-1,0,1
290650,Time Ramesside (A New Reckoning),game,9.99,00:00.0,-1,17,0
9710,Desperados 2: Cooper's Revenge,game,9.99,00:00.0,66,0,0
255300,Journey of a Roach,game,14.99,00:00.0,65,0,0
282590,Star Ruler 2,game,24.99,00:00.0,-1,0,1
30,Day of Defeat,game,4.99,00:00.0,79,0,1
215280,The Secret World,game,29.99,00:00.0,74,17,1
238910,Bionic Dues,game,9.99,00:00.0,71,0,0
35140,Batman: Arkham Asylum Game of the Year Edition,game,19.99,00:00.0,91,0,0
34830,Sniper: Ghost Warrior,game,7.99,00:00.0,55,0,1
6300,Dreamfall: The Longest Journey,game,19.99,00:00.0,75,0,0
284200,Robot Rescue Revolution,game,4.99,00:00.0,-1,0,0
216210,Secret Files 3,game,9.99,00:00.0,67,0,0
258090,99 Spirits,game,9.99,00:00.0,-1,0,0
302130,Brink of Consciousness: Dorian Gray Syndrome Collector's Edition,game,9.99,00:00.0,-1,0,0
219680,Proteus,game,9.99,00:00.0,80,0,0
277930,TUG,game,0,00:00.0,-1,0,1
262260,Jets'n'Guns Gold,game,6.99,00:00.0,-1,0,0
245450,Wizardry 8,game,9.99,00:00.0,85,0,0
15390,Brothers in Arms: Hell's Highway™,game,9.99,00:00.0,79,17,0
32670,Delta Force: Black Hawk Down,game,14.99,00:00.0,77,0,1
33930,Arma 2: Operation Arrowhead,game,19.99,00:00.0,73,17,1
32150,Everyday Genius: SquareLogic,game,4.99,00:00.0,-1,0,0
12150,Max Payne 2: The Fall of Max Payne,game,9.99,00:00.0,86,17,0
302910,The House,game,4.99,00:00.0,-1,17,0
3610,Mystery P.I. - Lost in Los Angeles,game,4.99,00:00.0,-1,0,0
289090,Ampu-Tea,game,4.99,00:00.0,-1,0,0
99300,Renegade Ops,game,15,00:00.0,76,0,1
263200,Signs of Life,game,9.99,00:00.0,-1,0,1
3340,AstroPop Deluxe,game,4.99,00:00.0,-1,0,0
7340,Azada,game,9.99,00:00.0,-1,0,0
233230,Kairo,game,4.99,00:00.0,76,0,0
238210,System Shock 2,game,9.99,00:00.0,92,17,0
229580,Dream,game,16.99,00:00.0,59,0,0
37370,TriJinx: A Kristine Kross Mystery™,game,6.99,00:00.0,-1,0,0
50640,Darksiders™,game,19.99,00:00.0,83,17,0
301190,Frederic: Resurrection of Music,game,2.99,00:00.0,-1,0,0
15900,7 Wonders II,game,9.99,00:00.0,-1,0,0
220820,Zombie Driver HD,game,9.99,00:00.0,-1,0,0
2540,RIP - Trilogy™,game,4.99,00:00.0,-1,0,1
11330,Obulis,game,4.99,00:00.0,-1,0,0
249360,Zafehouse: Diaries,game,9.99,00:00.0,-1,0,0
3230,Genesis Rising,game,4.99,00:00.0,57,0,1
36320,Iron Roses,game,6.99,00:00.0,-1,0,0
227600,Castle of Illusion,game,14.99,00:00.0,-1,0,0
40400,AI War: Fleet Command,game,9.99,00:00.0,80,0,1
94530,Back to the Future: The Game,game,19.99,00:00.0,74,0,0
288790,White Haven Mysteries,game,4.99,00:00.0,-1,0,0
283410,CT Special Forces: Fire for Effect,game,9.99,00:00.0,-1,0,0
203650,Sonic the Hedgehog 4 - Episode II,game,14.99,00:00.0,54,0,0
42690,Call of Duty®: Modern Warfare® 3,game,39.99,00:00.0,-1,17,1
235900,RPG Maker XP,game,24.99,00:00.0,-1,0,0
25600,Eschalon: Book I,game,5.99,00:00.0,75,0,0
244870,Electronic Super Joy,game,7.99,00:00.0,-1,0,0
280640,Dark Shadows - Army of Evil,game,4.99,00:00.0,-1,0,0
221910,The Stanley Parable,game,14.99,00:00.0,88,0,0
420,Half-Life 2: Episode Two,game,7.99,00:00.0,90,0,0
57900,Duke Nukem Forever,game,19.99,00:00.0,54,17,1
275530,Z,game,6.99,00:00.0,-1,0,0
107900,War Inc. Battlezone,game,0,00:00.0,-1,0,1
72900,Winter Voices,game,4.99,00:00.0,-1,0,0
205710,Everquest ®,game,0,00:00.0,-1,0,0
24800,Command & Conquer: Red Alert 3 - Uprising,game,19.99,00:00.0,-1,0,0
24810,Command & Conquer 3: Kane's Wrath,game,19.99,00:00.0,77,0,1
4700,Medieval II: Total War™,game,19.99,00:00.0,88,0,1
224500,Gnomoria,game,14.99,00:00.0,-1,0,0
277500,Farming World,game,4.99,00:00.0,-1,0,0
204450,Call of Juarez® Gunslinger,game,14.99,00:00.0,79,18,0
235620,Small World 2,game,9.99,00:00.0,-1,0,1
262410,World of Guns: Gun Disassembly,game,0,00:00.0,-1,0,0
223280,Cut the Rope,game,4.99,00:00.0,-1,0,0
307010,Northmark: Hour of the Wolf,game,9.99,00:00.0,-1,0,0
32450,LEGO® Indiana Jones™ 2: The Adventure Continues,game,19.99,00:00.0,66,0,0
291130,Akane the Kunoichi,game,2.99,00:00.0,-1,0,0
234350,Luxor 2 HD,game,9.99,00:00.0,-1,0,0
98100,Trauma,game,6.99,00:00.0,62,0,0
242820,140,game,4.99,00:00.0,80,0,0
237950,UFO: Afterlight,game,6.99,00:00.0,71,0,0
202750,Alan Wake's American Nightmare,game,9.99,00:00.0,73,0,0
229520,Dungeon Hearts,game,2.99,00:00.0,73,0,0
262210,Last Knight: Rogue Rider Edition,game,7.99,00:00.0,-1,0,0
206610,3SwitcheD,game,9.99,00:00.0,-1,0,0
252350,Double Dragon: Neon,game,9.99,00:00.0,-1,0,0
2200,Quake III Arena,game,19.99,00:00.0,-1,0,1
216090,Go Home Dinosaurs!,game,9.99,00:00.0,-1,0,0
242570,Space Hulk,game,24.99,00:00.0,58,0,1
98900,Alien Hallway,game,4.99,00:00.0,-1,0,0
229600,Bientôt l'été,game,9.99,00:00.0,62,0,1
9960,Haunted House™,game,5.99,00:00.0,-1,0,0
270110,Block Story™,game,2.99,00:00.0,-1,0,0
45720,Lost Planet: Extreme Condition Colonies Edition,game,19.99,00:00.0,70,0,1
245430,Wizardry 7: Crusaders of the Dark Savant,game,4.99,00:00.0,-1,0,0
232430,Gone Home,game,19.99,00:00.0,86,0,0
283100,Colonies Online,game,14.99,00:00.0,-1,0,1
292400,Unrest,game,14.99,00:00.0,65,0,0
46550,Post Mortem,game,7.99,00:00.0,71,0,0
37240,Diner Dash:® Hometown Hero™,game,9.99,00:00.0,-1,0,0
285440,Crimzon Clover WORLD IGNITION,game,9.99,00:00.0,85,0,0
40300,Risen,game,9.99,00:00.0,77,17,0
96000,The Tiny Bang Story,game,4.99,00:00.0,63,0,0
9460,Frontlines™: Fuel of War™,game,19.99,00:00.0,73,0,0
286810,Hard Truck Apocalypse: Rise Of Clans / Ex Machina: Meridian 113,game,5.99,00:00.0,-1,0,1
302870,Stained,game,7.99,00:00.0,-1,0,0
294750,Anomaly Defenders,game,9.99,00:00.0,70,0,0
260000,YOU DON'T KNOW JACK MOVIES,game,2.99,00:00.0,-1,0,1
10530,Space Siege,game,14.99,00:00.0,60,0,1
245620,Tropico 5,game,24.99,00:00.0,75,0,1
105450,Age of Empires® III: Complete Collection,game,39.99,00:00.0,81,0,1
3470,Bookworm Adventures Deluxe,game,4.99,00:00.0,82,0,0
241660,Ohm Studio,game,0,00:00.0,-1,0,0
240,Counter-Strike: Source,game,19.99,00:00.0,88,0,1
200370,A Game of Dwarves,game,9.99,00:00.0,60,0,0
287100,Chaos Domain,game,9.99,00:00.0,-1,0,0
99120,Yar's Revenge,game,9.99,00:00.0,56,0,1
19900,Far Cry® 2: Fortune's Edition,game,9.99,00:00.0,85,17,1
282740,Organic Panic,game,0,00:00.0,-1,0,0
222750,Wargame: Airland Battle,game,19.99,00:00.0,80,0,1
207690,Botanicula,game,9.99,00:00.0,82,0,0
31200,Tales of Monkey Island Complete Pack,game,19.99,00:00.0,79,0,0
47810,Dragon Age: Origins - Ultimate Edition,game,29.99,00:00.0,91,17,0
300,Day of Defeat: Source,game,9.99,00:00.0,80,0,1
305390,World War 2: Time of Wrath,game,4.99,00:00.0,-1,0,1
266470,Dark Horizons: Mechanized Corps,game,14.99,00:00.0,-1,0,1
251020,Railroad X,game,39.99,00:00.0,-1,0,0
25700,Madballs in Babo:Invasion ,game,4.99,00:00.0,79,0,1
275080,Post Master,game,4.99,00:00.0,-1,0,0
222520,Champions of Regnum,game,0,00:00.0,-1,0,0
298280,XenoRaptor,game,14.99,00:00.0,-1,0,1
46340,Theatre of War 2: Africa 1943,game,8.99,00:00.0,63,0,1
51010,My Tribe,game,9.99,00:00.0,-1,0,0
285840,Enemy Mind,game,9.99,00:00.0,-1,0,0
32900,Restaurant Empire II,game,19.99,00:00.0,64,0,0
255030,Echo Prime,game,4.99,00:00.0,-1,0,0
247350,Artemis Spaceship Bridge Simulator,game,6.99,00:00.0,-1,0,1
219990,Grim Dawn,game,24.99,00:00.0,83,0,1
216390,Fallen Enchantress: Ultimate Edition,game,39.99,00:00.0,78,0,0
36240,Kuros,game,6.99,00:00.0,-1,0,0
264260,Global Outbreak: Doomsday Edition,game,8.99,00:00.0,-1,0,0
211420,DARK SOULS™: Prepare To Die™ Edition,game,19.99,00:00.0,85,17,1
9970,Star Raiders,game,9.99,00:00.0,-1,0,0
203990,SATAZIUS,game,5.99,00:00.0,-1,0,0
278080,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition,game,49.99,00:00.0,71,0,0
18700,And Yet It Moves,game,9.99,00:00.0,75,0,0
218660,iBomber Attack,game,5.99,00:00.0,-1,0,0
315920,Stonerid,game,4.99,00:00.0,-1,0,0
12380,Jagged Alliance 2 Gold,game,19.99,00:00.0,-1,0,0
2525,Gumboy - Crazy Adventures™,game,4.99,00:00.0,69,0,0
250580,Paranautical Activity: Deluxe Atonement Edition,game,9.99,00:00.0,-1,0,0
246800,BeatBlasters III,game,9.99,00:00.0,56,0,0
283390,Incoming Forces,game,9.99,00:00.0,67,0,0
250620,Among the Sleep,game,14.99,00:00.0,66,0,0
237470,Battle Worlds: Kronos,game,19.99,00:00.0,71,0,1
233350,Sudeki,game,5.99,00:00.0,-1,0,0
214830,Half Minute Hero: Super Mega Neo Climax Ultimate Boy,game,9.99,00:00.0,75,0,1
267960,Hyper Fighters,game,9.99,00:00.0,-1,0,0
217790,Dogfight 1942,game,9.99,00:00.0,-1,0,0
312350,Commander: The Great War,game,29.99,00:00.0,-1,0,1
3410,Heavy Weapon Deluxe,game,4.99,00:00.0,-1,0,0
32410,Lucidity™,game,5.99,00:00.0,59,0,0
233860,Kenshi,game,19.99,00:00.0,-1,0,0
266010,LYNE,game,2.99,00:00.0,-1,0,0
29180,Osmos,game,9.99,00:00.0,80,0,0
26500,Cogs,game,9.99,00:00.0,73,0,0
21400,Project Aftermath,game,9.99,00:00.0,-1,0,0
215710, Fieldrunners 2,game,9.99,00:00.0,73,0,0
232050,Eador: Masters of the Broken World,game,19.99,00:00.0,74,0,1
27800,Space Giraffe,game,9.99,00:00.0,-1,0,0
6220,FlatOut,game,7.49,00:00.0,72,0,1
227920,Risk,game,9.99,00:00.0,-1,0,0
40200,ItzaBitza,game,9.99,00:00.0,-1,0,0
224300,Legacy of Kain: Defiance,game,6.99,00:00.0,70,17,0
2870,X Rebirth,game,29.99,00:00.0,33,0,0
4890,Cossacks II: Battle for Europe,game,4.99,00:00.0,69,0,1
95900,Air Conflicts: Secret Wars,game,7.99,00:00.0,65,0,1
286830,Hard Truck Apocalypse: Arcade / Ex Machina: Arcade,game,4.99,00:00.0,-1,0,0
246090,Spacebase DF-9,game,9.99,00:00.0,49,0,0
211600,Thief™ Gold,game,6.99,00:00.0,92,17,0
303470,Rush for Glory,game,14.99,00:00.0,-1,0,0
268810,Paranormal State: Poison Spring,game,9.99,00:00.0,-1,0,0
259430,Zigfrak,game,7.99,00:00.0,-1,0,0
266550,Spark Rising,game,1.99,00:00.0,-1,0,0
256390,MotoGP™14,game,29.99,00:00.0,76,0,1
250240,Racing Manager 2014,game,19.99,00:00.0,-1,0,0
113200,The Binding of Isaac,game,4.99,00:00.0,84,0,0
288840,Haunted Past: Realm of Ghosts,game,4.99,00:00.0,-1,0,0
206190,Gunpoint,game,9.99,00:00.0,83,0,0
9060,HeXen II,game,4.99,00:00.0,-1,0,1
51030,Atlantis Sky Patrol,game,9.99,00:00.0,-1,0,0
289320,"Fairy Tale About Father Frost, Ivan and Nastya",game,2.99,00:00.0,-1,0,0
248390,Craft The World,game,18.99,00:00.0,-1,0,1
8340,Strong Bad's Cool Game for Attractive People: Season 1,game,19.99,00:00.0,82,0,0
292570,Chompy Chomp Chomp,game,6.99,00:00.0,-1,0,0
31800,Nancy Drew®: Danger by Design,game,6.99,00:00.0,70,0,0
21670,Bionic Commando,game,9.99,00:00.0,69,17,1
265550,Dead Rising 3 Apocalypse Edition,game,49.99,00:00.0,-1,17,1
63200,Monday Night Combat,game,4.99,00:00.0,82,0,1
42960,Victoria II,game,19.99,00:00.0,75,0,1
263500,Dragons and Titans,game,0,00:00.0,43,0,1
277510,Shiny The Firefly,game,9.99,00:00.0,-1,0,0
313210,Alpha Zylon,game,4.99,00:00.0,-1,0,0
299180,Millionaire Manor,game,4.99,00:00.0,-1,0,0
284180,Magicians & Looters,game,9.99,00:00.0,-1,0,0
291190,Heroes of Steel RPG,game,9.99,00:00.0,-1,0,0
255870,PixelJunk™ Shooter,game,8.99,00:00.0,73,0,0
252290,Elegy for a Dead World,game,14.99,00:00.0,-1,0,0
266130,Breach & Clear,game,29.99,00:00.0,-1,0,0
3000,GTI Racing,game,4.99,00:00.0,-1,0,1
271670,10 Second Ninja,game,9.99,00:00.0,72,0,0
288120,Dungeonmans,game,14.99,00:00.0,-1,0,0
267360,MURI,game,3.99,00:00.0,-1,0,0
11590,Hospital Tycoon,game,4.99,00:00.0,51,0,0
312210,The Fifth Day,game,14.99,00:00.0,-1,0,1
279160,Ultionus: A Tale of Petty Revenge,game,6.99,00:00.0,-1,0,0
211180,Unmechanical,game,9.99,00:00.0,74,0,0
265770,Cannons Lasers Rockets,game,0,00:00.0,-1,0,1
301050,Night Shift,game,4.99,00:00.0,-1,0,0
284930,Speed Kills,game,9.99,00:00.0,-1,0,0
214870,Painkiller Hell & Damnation,game,19.99,00:00.0,64,0,1
300220,Victim of Xen,game,2.99,00:00.0,-1,0,0
303790,Faery - Legends of Avalon,game,9.99,00:00.0,-1,0,0
113420,Fallen Earth Free2Play,game,0,00:00.0,71,0,1
277450,Imperial Glory,game,4.99,00:00.0,69,0,1
207430,"Hack, Slash, Loot",game,6.99,00:00.0,-1,0,0
302260,Truffle Saga,game,4.99,00:00.0,-1,0,0
315940,Top Hat,game,9.99,00:00.0,-1,0,0
100410,CameraBag 2,game,29.99,00:00.0,-1,0,0
38720,RUSH,game,4.99,00:00.0,73,0,0
292280,Spy Fox In: Cheese Chase,game,4.99,00:00.0,-1,0,0
244890,Velocity®Ultra,game,9.99,00:00.0,-1,0,0
22450,Hunted: The Demon’s Forge™,game,19.99,00:00.0,61,0,0
215630,Demonicon,game,19.99,00:00.0,-1,0,0
266510,Hand of Fate,game,24.99,00:00.0,78,0,0
38180,Cradle of Persia,game,9.99,00:00.0,-1,0,0
282760,Circuits,game,4.99,00:00.0,-1,0,0
263540,Villagers and Heroes,game,0,00:00.0,-1,0,0
248710,Iesabel,game,4.99,00:00.0,-1,0,0
255260,Pro Cycling Manager 2014,game,19.99,00:00.0,-1,0,1
2810,X3: Reunion,game,9.99,00:00.0,71,0,0
37270,Wandering Willows™,game,14.99,00:00.0,-1,0,0
266940,Alex Hunter - Lord of the Mind Platinum Edition,game,6.99,00:00.0,-1,0,0
245280,ENSLAVED™: Odyssey to the West™ Premium Edition,game,19.99,00:00.0,70,0,0
243560,Adventure Time:  Explore the Dungeon Because I DON’T KNOW!,game,39.99,00:00.0,-1,0,0
22340,Call of Cthulhu®: Dark Corners of the Earth,game,9.99,00:00.0,76,17,0
112100,Avadon: The Black Fortress,game,9.99,00:00.0,75,0,0
232450,SolForge,game,0,00:00.0,-1,0,1
12340,Jack Keane,game,9.99,00:00.0,69,0,0
46410,Avencast: Rise of the Mage,game,9.99,00:00.0,68,0,0
61700,Might & Magic: Clash of Heroes,game,9.99,00:00.0,76,0,1
38140,Farm Frenzy: Pizza Party,game,4.99,00:00.0,-1,0,0
308320,Total Pro Golf 3,game,19.99,00:00.0,-1,0,0
41680,Death and the Fly,game,9.99,00:00.0,-1,0,0
269810,Spate,game,4.99,00:00.0,61,0,0
42950,Elven Legacy: Ranger,game,1.99,00:00.0,68,0,1
307130,Asteria,game,9.99,00:00.0,-1,0,1
9760,Act of War: High Treason,game,2.99,00:00.0,74,0,1
263340,Continue?9876543210,game,9.99,00:00.0,62,0,0
304500,Rooms: The Main Building,game,9.99,00:00.0,-1,0,0
226980,Pinball FX2,game,0,00:00.0,84,0,0
16000,Discovery! A Seek and Find Adventure,game,9.99,00:00.0,-1,0,0
33950,Fish Fillets 2,game,4.99,00:00.0,-1,0,0
289620,Collapse,game,19.99,00:00.0,-1,0,0
241320,Ittle Dew,game,9.99,00:00.0,67,10,0
108710,Alan Wake,game,29.99,00:00.0,83,0,0
242860,Verdun,game,24.99,00:00.0,70,0,1
259190,Alone in the Dark: The New Nightmare,game,6.99,00:00.0,66,17,0
94000,Dinner Date,game,3.99,00:00.0,-1,0,0
204440,Pickers,game,9.99,00:00.0,-1,0,0
240660,Rain Blood Chronicles: Mirage,game,9.99,00:00.0,68,0,0
279480,Abalone,game,4.99,00:00.0,-1,0,0
40720,Samorost 2,game,4.99,00:00.0,-1,0,0
9420,Supreme Commander: Forged Alliance,game,14.99,00:00.0,81,0,1
205690,1000 Amps,game,4.99,00:00.0,-1,0,0
18460,Crazy Machines 1.5,game,9.99,00:00.0,78,0,0
265630,Fistful of Frags,game,0,00:00.0,-1,0,1
289280,El Matador,game,4.99,00:00.0,54,0,0
15150,Petz® Catz® 2,game,9.99,00:00.0,-1,0,0
47500,Mishap: An Accidental Haunting,game,4.99,00:00.0,-1,0,0
13630,Tom Clancy's Ghost Recon® Island Thunder™,game,4.99,00:00.0,82,0,0
11280,Penguins Arena: Sedna's World,game,5.99,00:00.0,-1,0,1
314380,Lantern Forge,game,9.99,00:00.0,-1,0,0
267530,The LEGO® Movie - Videogame,game,19.99,00:00.0,-1,0,0
60700,Power of Defense,game,9.99,00:00.0,-1,0,1
291480,Warface,game,0,00:00.0,62,0,1
200900,Cave Story+,game,14.99,00:00.0,83,0,0
228320,A Valley Without Wind 2,game,14.99,00:00.0,68,0,1
289420,Planet Alcatraz,game,3.99,00:00.0,-1,0,0
80360,Blackwell Deception,game,9.99,00:00.0,73,0,0
292060,Titanfall - The Final Hours,game,1.99,00:00.0,-1,0,0
266070,City of Steam: Arkadia,game,0,00:00.0,-1,0,1
242840,In Verbis Virtus,game,19.99,00:00.0,-1,0,0
42890,Sword of the Stars: Complete Collection,game,9.99,00:00.0,75,0,1
42810,For The Glory: A Europa Universalis Game,game,9.99,00:00.0,-1,0,1
35460,The Ball,game,9.99,00:00.0,68,17,0
219910,Edna & Harvey: Harvey's New Eyes,game,49.99,00:00.0,75,0,0
205910,Tiny and Big: Grandpa's Leftovers,game,9.99,00:00.0,75,0,0
48900,Saira,game,0,00:00.0,-1,0,0
2130,Dark Messiah of Might & Magic,game,9.99,00:00.0,72,17,1
111900,Guardians of Middle-earth,game,19.99,00:00.0,56,0,1
300970,Fiesta Online NA,game,0,00:00.0,-1,0,0
275670,Space Run,game,14.99,00:00.0,73,0,0
313160,Farming Simulator 15,game,24.99,00:00.0,64,0,1
10220,Postal III,game,14.99,00:00.0,24,17,0
224060,Deadpool,game,39.99,00:00.0,63,17,0
288710,Demolition Master 3D,game,6.99,00:00.0,-1,0,0
3720,Evil Genius,game,9.99,00:00.0,75,0,0
224260,No More Room in Hell,game,0,00:00.0,-1,0,1
233250,Planetary Annihilation,game,29.99,00:00.0,62,0,1
47890,The Sims™ 3,game,19.99,00:00.0,86,0,0
281060,Reversion - The Meeting (2nd Chapter),game,4.99,00:00.0,-1,0,0
9980,The UnderGarden,game,6.99,00:00.0,67,0,0
256050,Adventure Park,game,19.99,00:00.0,49,0,0
262450,Dead Man's Draw,game,6.99,00:00.0,-1,0,0
38130,Farm Frenzy 2,game,4.99,00:00.0,-1,0,0
3800,Advent Rising,game,9.99,00:00.0,70,0,0
8310,Bone: Out From Boneville,game,9.99,00:00.0,68,0,0
239030,"Papers, Please",game,9.99,00:00.0,85,0,0
61510,Age of Wonders II: The Wizard's Throne,game,9.99,00:00.0,86,0,1
268260,Let's Sing,game,14.99,00:00.0,-1,0,0
229890,Joe Danger,game,14.99,00:00.0,-1,0,0
214550,Eets Munchies,game,6.99,00:00.0,-1,0,0
275330,Anmynor Puzzles,game,9.99,00:00.0,-1,0,0
234370,Shattered Haven,game,9.99,00:00.0,59,0,0
37340,Fitness Dash™,game,6.99,00:00.0,-1,0,0
200210,Realm of the Mad God,game,0,00:00.0,82,0,1
306630,Civil War II,game,39.99,00:00.0,-1,0,1
283940,Freddi Fish and The Case of the Missing Kelp Seeds,game,6.99,00:00.0,-1,0,0
21130,LEGO Harry Potter: Years 1-4,game,19.99,00:00.0,79,0,0
211280,Primal Fears,game,9.99,00:00.0,-1,0,0
313980,Proxy Blade Zero,game,4.99,00:00.0,-1,0,0
259620,3079 -- Block Action RPG,game,4.99,00:00.0,-1,0,1
259960,YOU DON'T KNOW JACK Vol. 3,game,2.99,00:00.0,-1,0,1
297060,Freaking Meatbags,game,9.99,00:00.0,69,0,0
297120,Heavy Bullets,game,9.99,00:00.0,72,0,0
251310,Eleusis,game,14.99,00:00.0,-1,0,0
92600,Xotic,game,9.99,00:00.0,67,0,0
20,Team Fortress Classic,game,4.99,00:00.0,-1,0,1
202170,Sleeping Dogs,game,0,00:00.0,81,17,0
206760,Painkiller: Recurring Evil,game,9.99,00:00.0,-1,0,0
251170,Damned,game,19.99,00:00.0,-1,0,1
16300,Everyday Shooter,game,9.99,00:00.0,77,0,0
6600,Bullet Candy,game,3.99,00:00.0,-1,0,0
267550,The Amazing Spider-Man 2™,game,39.99,00:00.0,57,0,0
306130,The Elder Scrolls® Online: Tamriel Unlimited™,game,59.99,00:00.0,-1,17,0
37700,Darkest of Days,game,19.99,00:00.0,51,0,0
302460,I Am Vegend - Zombiegeddon,game,4.99,00:00.0,-1,0,0
209540,Strike Suit Zero,game,19.99,00:00.0,66,0,0
283310,Soulbringer,game,9.99,00:00.0,70,0,0
7260,Loki,game,9.99,00:00.0,-1,0,1
58610,Wargame: European Escalation,game,9.99,00:00.0,81,0,1
35700,Trine Enchanted Edition,game,14.99,00:00.0,80,0,1
270630,Haunt the House: Terrortown,game,4.99,00:00.0,-1,0,0
15190,Brothers in Arms: Road to Hill 30™,game,9.99,00:00.0,87,17,0
202670,Nancy Drew®: Alibi in Ashes,game,6.99,00:00.0,-1,0,0
304150,Bloodbath,game,14.99,00:00.0,-1,0,1
2600,Vampire: The Masquerade - Bloodlines,game,19.99,00:00.0,80,17,0
10260,PT Boats: South Gambit,game,9.99,00:00.0,-1,0,1
50820,Max and the Magic Marker,game,0,00:00.0,-1,0,0
306480,Wildlife Park 2 - Crazy Zoo,game,3.99,00:00.0,-1,0,0
1510,Uplink,game,9.99,00:00.0,75,0,0
57200,Puzzle Dimension,game,2.99,00:00.0,79,0,0
23450,Grand Ages: Rome,game,9.99,00:00.0,72,0,1
15920,Luxor 2,game,9.99,00:00.0,-1,0,0
265990,Rogue's Tale,game,4.99,00:00.0,-1,0,0
238530,Super Puzzle Platformer Deluxe,game,7.99,00:00.0,-1,0,1
300610,Pure Pool,game,12.99,00:00.0,68,0,1
47120,Escape From Paradise 2,game,9.99,00:00.0,-1,0,0
25620,Eschalon: Book II,game,9.99,00:00.0,-1,0,0
272040,KAMI,game,3.99,00:00.0,-1,0,0
